run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0530	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	simple_05	simple	natural_wording	0.00	0.67	0.00	6345	true	0.00	0.90	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	0	1	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue from California stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["store_dim.store_state"],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year=1998"]\n}	9768	9768	2442	2442	2086	79	2165	6334	1	1932	4387	1079.70	18.01	true			2026-09-20 03:11:54
run_0531	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_01	medium	structured_wording	0.00	0.93	0.00	7171	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for USA stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year=1998"]\n}	9793	9793	2449	2449	2093	91	2184	7160	1	2034	5110	1028.68	17.81	true			2026-09-20 03:12:00
run_0532	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_02	medium	structured_wording	1.00	1.00	1.00	6844	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by product family for USA stores in 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year=1997"]\n}	9785	9785	2447	2447	2091	83	2174	6834	1	2221	4597	941.07	18.05	true			2026-09-20 03:12:07
run_0533	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_03	medium	structured_wording	0.00	0.85	0.00	7026	true	0.50	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	1	1	1	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9790	9790	2448	2448	2090	90	2180	7016	1	2006	4995	1041.38	18.02	true			2026-09-20 03:12:14
run_0534	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_04	medium	natural_wording	1.00	1.00	1.00	6164	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Units bought by gender among Golden-card customers in the USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}	9779	9779	2445	2445	2087	75	2162	6153	1	1992	4146	1047.61	18.09	true			2026-09-20 03:12:21
run_0535	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_05	medium	natural_wording	0.00	0.66	0.00	6728	true	0.00	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	1	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Monthly Sales Revenue from Low-Fat Products in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}	9790	9790	2448	2448	2092	83	2175	6718	1	2078	4625	1006.70	17.95	true			2026-09-20 03:12:27
run_0536	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_01	complex	structured_wording	0.00	0.70	0.00	8737	true	0.00	1.00	1.00	1.00	1.00	false	false	70.00	70.00	true	true	true	true	false	true	true	2	2	2	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.month",\n    "customer_dim.state"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "customer_dim.country='USA'",\n    "product_dim.product_subcategory='Milk'"\n  ]\n}	9847	9847	2462	2462	2101	119	2220	8729	1	2085	6628	1007.42	17.95	true			2026-09-20 03:12:34
run_0537	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_02	complex	structured_wording	0.00	0.93	0.00	8550	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product subcategory and quarter for Breakfast Foods in USA stores during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.quarter"\n  ],\n  "sigma": [\n    "product_dim.product_category='Breakfast Foods'",\n    "store_dim.store_country='USA'",\n    "date_dim.the_year=1997"\n  ]\n}	9826	9826	2457	2457	2098	117	2215	8539	1	2024	6500	1036.14	18.00	true			2026-09-20 03:12:43
run_0538	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_03	complex	structured_wording	0.00	0.81	0.00	8421	true	0.50	0.87	1.00	1.00	1.00	false	false	65.00	85.00	true	true	true	true	false	false	true	1	1	1	0	0	2	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer city during Q3 1997 for customers in California with Daily Paper promotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month", "customer_dim.city"],\n  "sigma": [\n    "date_dim.year_quarter='1997Q3'",\n    "customer_dim.state_province='California'",\n    "promotion_dim.media_type='Daily Paper'"\n  ]\n}	9849	9849	2463	2463	2102	114	2216	8410	1	2051	6343	1024.43	17.97	true			2026-09-20 03:12:51
run_0539	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_04	complex	natural_wording	0.00	0.70	0.00	8428	true	0.75	0.25	1.00	1.00	1.00	false	false	62.50	62.50	true	true	true	true	false	false	false	2	1	1	3	2	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by quarter and brand for Food purchases from Washington customers in USA during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "customer_dim.state u003e 'Washington'",\n    "customer_dim.country u003e 'USA'",\n    "date_dim.the_year = '1997'"\n  ]\n}	9833	9833	2459	2459	2098	114	2212	8417	1	2072	6329	1012.25	18.01	true			2026-09-20 03:13:00
run_0540	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	complex_05	complex	natural_wording	0.00	0.89	0.00	8885	true	1.00	0.64	1.00	1.00	1.00	false	false	70.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	2	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average sales revenue by product category and store type for Daily Paper promotions in California during Q3 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "store_dim.store_state='California'",\n    "date_dim.year_quarter='1997Q3'"\n  ]\n}	9853	9853	2464	2464	2101	121	2222	8875	1	2094	6765	1003.08	17.89	true			2026-09-20 03:13:08
run_0541	qwen3-coder:30b	examples	simple_01	simple	structured_wording	1.00	1.00	1.00	17226	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6831	6831	1708	1708	1599	72	1671	17217	1	13356	3778	119.72	19.05	true			2026-09-20 03:13:17
run_0542	qwen3-coder:30b	examples	simple_02	simple	structured_wording	1.00	1.00	1.00	4617	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	6807	6807	1702	1702	1591	56	1647	4609	1	1669	2927	952.88	19.13	true			2026-09-20 03:13:34
run_0543	qwen3-coder:30b	examples	simple_03	simple	structured_wording	1.00	1.00	1.00	4420	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesAcrossEntireCube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	6816	6816	1704	1704	1592	52	1644	4404	1	1676	2715	949.39	19.15	true			2026-09-20 03:13:39
run_0544	qwen3-coder:30b	examples	simple_04	simple	natural_wording	1.00	1.00	1.00	4572	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	6818	6818	1705	1705	1591	55	1646	4564	1	1676	2876	949.01	19.12	true			2026-09-20 03:13:43
run_0545	qwen3-coder:30b	examples	simple_05	simple	natural_wording	0.00	0.67	0.00	5893	true	0.00	0.90	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	0	1	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["store_dim.store_state"],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}	6828	6828	1707	1707	1597	79	1676	5885	1	1702	4171	937.82	18.94	true			2026-09-20 03:13:48
run_0546	qwen3-coder:30b	examples	medium_01	medium	structured_wording	0.00	0.93	0.00	6873	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}	6853	6853	1714	1714	1604	91	1695	6865	1	2062	4792	777.79	18.99	true			2026-09-20 03:13:54
run_0547	qwen3-coder:30b	examples	medium_02	medium	structured_wording	1.00	1.00	1.00	6247	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	6845	6845	1712	1712	1602	83	1685	6237	1	1861	4366	860.64	19.01	true			2026-09-20 03:14:01
run_0548	qwen3-coder:30b	examples	medium_03	medium	structured_wording	1.00	1.00	1.00	6317	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6850	6850	1713	1713	1601	82	1683	6309	1	1972	4326	811.82	18.95	true			2026-09-20 03:14:07
run_0549	qwen3-coder:30b	examples	medium_04	medium	natural_wording	1.00	1.00	1.00	5792	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitsBoughtByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}	6839	6839	1710	1710	1598	75	1673	5783	1	1833	3939	871.68	19.04	true			2026-09-20 03:14:13
run_0550	qwen3-coder:30b	examples	medium_05	medium	natural_wording	0.00	0.66	0.00	6145	true	0.00	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	1	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueFromLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month"],\n  "sigma": ["product_dim.low_fat='Y'", "date_dim.the_year='1997'"]\n}	6850	6850	1713	1713	1603	81	1684	6136	1	1882	4242	851.57	19.09	true			2026-09-20 03:14:19
run_0551	qwen3-coder:30b	examples	complex_01	complex	structured_wording	0.00	0.85	0.00	7258	true	0.50	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	1	1	1	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateFor1997USACustomersMilkProducts",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month", "customer_dim.state_province"],\n  "sigma": ["date_dim.the_year='1997'", "customer_dim.country='USA'", "product_dim.product_subcategory='Milk'"]\n}	6907	6907	1727	1727	1612	101	1713	7250	1	1931	5305	834.46	19.04	true			2026-09-20 03:14:25
run_0552	qwen3-coder:30b	examples	complex_02	complex	structured_wording	0.00	0.93	0.00	7645	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	6886	6886	1722	1722	1609	106	1715	7636	1	2055	5569	782.67	19.03	true			2026-09-20 03:14:33
run_0553	qwen3-coder:30b	examples	complex_03	complex	structured_wording	0.00	0.73	0.00	7898	true	0.50	0.60	1.00	1.00	1.00	false	false	62.50	70.00	true	true	true	true	false	false	false	1	1	1	1	2	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997InCaliforniaWithDailyPaperPromotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month", "customer_dim.city"],\n  "sigma": ["date_dim.quarter='Q3'", "date_dim.the_year='1997'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}	6909	6909	1728	1728	1613	113	1726	7890	1	1911	5966	843.66	18.94	true			2026-09-20 03:14:40
run_0554	qwen3-coder:30b	examples	complex_04	complex	natural_wording	0.00	0.79	0.00	7539	true	0.75	0.56	1.00	1.00	1.00	false	false	70.00	70.00	true	true	true	true	false	false	false	1	1	1	2	2	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByQuarterAndBrandForFoodPurchasesInWashingtonUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.quarter", "product_dim.brand_name"],\n  "sigma": ["product_dim.product_category='Food'", "customer_dim.state='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}	6893	6893	1724	1724	1609	106	1715	7531	1	1918	5601	838.52	18.92	true			2026-09-20 03:14:48
run_0555	qwen3-coder:30b	examples	complex_05	complex	natural_wording	0.00	0.83	0.00	8090	true	1.00	0.43	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	true	false	false	0	0	0	2	3	1	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageSalesRevenueByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["promotion_dim.promotion_name='Daily Paper'", "store_dim.store_state='California'", "date_dim.quarter='Q3'", "date_dim.the_year='1997'"]\n}	6913	6913	1729	1729	1612	116	1728	8082	1	1934	6136	833.30	18.90	true			2026-09-20 03:14:56
run_0556	qwen3-coder:30b	instructions_for_query_generation+examples	simple_01	simple	structured_wording	1.00	1.00	1.00	19287	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	10872	10872	2718	2718	2387	72	2459	19276	1	15095	4083	158.12	17.63	true			2026-09-20 03:15:04
run_0557	qwen3-coder:30b	instructions_for_query_generation+examples	simple_02	simple	structured_wording	1.00	1.00	1.00	5054	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	10848	10848	2712	2712	2379	56	2435	5043	1	1862	3165	1277.34	17.69	true			2026-09-20 03:15:23
run_0558	qwen3-coder:30b	instructions_for_query_generation+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	4975	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesAcrossEntireCube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	10857	10857	2715	2715	2380	52	2432	4965	1	1988	2958	1196.60	17.58	true			2026-09-20 03:15:28
run_0559	qwen3-coder:30b	instructions_for_query_generation+examples	simple_04	simple	natural_wording	1.00	1.00	1.00	5153	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	10859	10859	2715	2715	2379	55	2434	5142	1	1996	3128	1191.35	17.58	true			2026-09-20 03:15:33
run_0560	qwen3-coder:30b	instructions_for_query_generation+examples	simple_05	simple	natural_wording	0.00	0.97	1.00	6320	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}	10869	10869	2718	2718	2385	74	2459	6309	1	2084	4208	1144.30	17.58	true			2026-09-20 03:15:38
run_0561	qwen3-coder:30b	instructions_for_query_generation+examples	medium_01	medium	structured_wording	0.00	0.93	0.00	7332	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}	10894	10894	2724	2724	2392	91	2483	7321	1	2129	5175	1123.28	17.58	true			2026-09-20 03:15:45
run_0562	qwen3-coder:30b	instructions_for_query_generation+examples	medium_02	medium	structured_wording	1.00	1.00	1.00	7048	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	10886	10886	2722	2722	2390	83	2473	7037	1	2303	4715	1037.40	17.60	true			2026-09-20 03:15:52
