run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0380	qwen3-coder:30b	instructions_for_query_generation	simple_05	simple	natural_wording	0.00	0.64	0.00	9196	true	0.00	0.80	1.00	1.00	1.00	false	false	40.00	70.00	true	true	true	true	false	false	true	0	0	1	0	0	2	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "sales_revenue_by_store_state_and_year",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "store_dim.store_state"\n  ],\n  "sigma": [\n    "store_dim.store_state",\n    "date_dim.the_year"\n  ]\n}	7711	7711	1928	1928	1638	78	1716	9189	70	3228	5868	507.41	13.29	true			2026-09-18 05:09:14
run_0381	qwen3-coder:30b	instructions_for_query_generation	medium_01	medium	structured_wording	0.00	0.87	0.00	9343	true	0.75	0.80	1.00	1.00	1.00	false	false	55.00	85.00	true	true	true	true	false	false	true	0	1	1	0	0	2	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.quarter"\n  ],\n  "sigma": [\n    "store_dim.store_country",\n    "date_dim.the_year"\n  ]\n}	7736	7736	1934	1934	1645	76	1721	9337	83	3493	5737	470.82	13.25	true			2026-09-18 05:09:23
run_0382	qwen3-coder:30b	instructions_for_query_generation	medium_02	medium	structured_wording	0.00	0.94	1.00	10187	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "average store cost by product family for stores in the USA during 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": [\n    "store_dim.store_country",\n    "date_dim.the_year"\n  ]\n}	7728	7728	1932	1932	1643	87	1730	10181	61	3542	6553	463.81	13.28	true			2026-09-18 05:09:33
run_0383	qwen3-coder:30b	instructions_for_query_generation	medium_03	medium	structured_wording	0.00	0.94	1.00	8819	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year"\n  ]\n}	7733	7733	1934	1934	1642	69	1711	8813	77	3526	5187	465.55	13.30	true			2026-09-18 05:09:43
run_0384	qwen3-coder:30b	instructions_for_query_generation	medium_04	medium	natural_wording	0.00	0.94	1.00	8962	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "units_by_gender",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "customer_dim.gender"\n  ],\n  "sigma": [\n    "customer_dim.member_card",\n    "customer_dim.country"\n  ]\n}	7722	7722	1931	1931	1639	71	1710	8957	78	3489	5367	469.71	13.23	true			2026-09-18 05:09:52
run_0385	qwen3-coder:30b	instructions_for_query_generation	medium_05	medium	natural_wording	0.00	0.96	1.00	10095	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "monthly_low_fat_sales_revenue_1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year = '1997'", "product_dim.low_fat = 'Y'"]\n}	7733	7733	1934	1934	1644	85	1729	10090	70	3580	6414	459.16	13.25	true			2026-09-18 05:10:01
run_0386	qwen3-coder:30b	instructions_for_query_generation	complex_01	complex	structured_wording	1.00	1.00	1.00	11194	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.state_province"\n  ],\n  "sigma": [\n    "date_dim.the_year = '1997'",\n    "customer_dim.country = 'USA'",\n    "product_dim.product_subcategory = 'Milk'"\n  ]\n}	7790	7790	1948	1948	1653	97	1750	11188	92	3719	7349	444.45	13.20	true			2026-09-18 05:10:11
run_0387	qwen3-coder:30b	instructions_for_query_generation	complex_02	complex	structured_wording	0.00	0.94	1.00	9964	true	1.00	0.78	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	3	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "product_dim.product_category",\n    "store_dim.store_country",\n    "date_dim.the_year"\n  ]\n}	7769	7769	1943	1943	1650	85	1735	9958	91	3414	6426	483.29	13.23	true			2026-09-18 05:10:22
run_0388	qwen3-coder:30b	instructions_for_query_generation	complex_03	complex	structured_wording	0.00	0.96	1.00	11238	true	1.00	0.87	1.00	1.00	1.00	false	true	80.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter = '1997Q3'",\n    "customer_dim.state_province = 'California'",\n    "promotion_dim.media_type = 'Daily Paper'"\n  ]\n}	7792	7792	1948	1948	1654	99	1753	11233	71	3643	7489	453.90	13.22	true			2026-09-18 05:10:32
run_0389	qwen3-coder:30b	instructions_for_query_generation	complex_04	complex	natural_wording	0.00	0.88	0.00	11907	true	1.00	0.60	1.00	1.00	1.00	false	false	70.00	92.50	true	true	true	true	true	false	false	0	0	0	1	0	3	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "customer_dim.state_province",\n    "customer_dim.country",\n    "date_dim.the_year"\n  ]\n}	7776	7776	1944	1944	1650	110	1760	11901	59	3488	8321	472.99	13.22	true			2026-09-18 05:10:43
run_0390	qwen3-coder:30b	instructions_for_query_generation	complex_05	complex	natural_wording	0.00	0.89	0.00	11119	true	1.00	0.64	1.00	1.00	1.00	false	false	70.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	2	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "Daily Paper promotions in California during Q3 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name",\n    "store_dim.store_state",\n    "date_dim.year_quarter"\n  ]\n}	7796	7796	1949	1949	1653	99	1752	11113	72	3552	7462	465.36	13.27	true			2026-09-18 05:10:55
run_0391	qwen3-coder:30b	prescription_of_result	simple_01	simple	structured_wording	1.00	1.00	1.00	19749	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product category for year 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	5730	5730	1433	1433	1300	74	1374	19744	71	14447	5204	89.98	14.22	true			2026-09-18 05:11:06
run_0392	qwen3-coder:30b	prescription_of_result	simple_02	simple	structured_wording	1.00	1.00	1.00	6874	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	5706	5706	1427	1427	1292	56	1348	6869	60	2868	3922	450.47	14.28	true			2026-09-18 05:11:26
run_0393	qwen3-coder:30b	prescription_of_result	simple_03	simple	structured_wording	1.00	1.00	1.00	6373	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales across entire cube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	5715	5715	1429	1429	1293	51	1344	6368	66	2711	3576	476.87	14.26	true			2026-09-18 05:11:33
run_0394	qwen3-coder:30b	prescription_of_result	simple_04	simple	natural_wording	1.00	1.00	1.00	6731	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by product family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	5717	5717	1430	1430	1292	55	1347	6725	83	2768	3858	466.73	14.26	true			2026-09-18 05:11:39
run_0395	qwen3-coder:30b	prescription_of_result	simple_05	simple	natural_wording	0.00	0.67	0.00	8667	true	0.00	0.90	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	0	1	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total sales revenue from California stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["store_dim.store_state"],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year=1998"]\n}	5727	5727	1432	1432	1298	80	1378	8662	62	2911	5666	445.89	14.12	true			2026-09-18 05:11:46
run_0396	qwen3-coder:30b	prescription_of_result	medium_01	medium	structured_wording	0.00	0.93	0.00	9622	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for USA stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year=1998"]\n}	5752	5752	1438	1438	1305	91	1396	9617	84	3038	6469	429.50	14.07	true			2026-09-18 05:11:55
run_0397	qwen3-coder:30b	prescription_of_result	medium_02	medium	structured_wording	1.00	1.00	1.00	9106	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by product family for stores in the USA during 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year=1997"]\n}	5744	5744	1436	1436	1303	85	1388	9100	68	2999	6009	434.45	14.14	true			2026-09-18 05:12:04
run_0398	qwen3-coder:30b	prescription_of_result	medium_03	medium	structured_wording	1.00	1.00	1.00	9558	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	5749	5749	1438	1438	1302	91	1393	9553	75	2980	6466	436.77	14.07	true			2026-09-18 05:12:13
run_0399	qwen3-coder:30b	prescription_of_result	medium_04	medium	natural_wording	1.00	1.00	1.00	8369	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Units bought by gender among Golden-card customers in the USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}	5738	5738	1435	1435	1299	75	1374	8363	79	2956	5307	439.37	14.13	true			2026-09-18 05:12:23
run_0400	qwen3-coder:30b	prescription_of_result	medium_05	medium	natural_wording	0.00	0.66	0.00	8950	true	0.00	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	1	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Monthly Sales Revenue from Low-Fat Products in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Yes'"]\n}	5749	5749	1438	1438	1304	83	1387	8944	60	2975	5882	438.20	14.11	true			2026-09-18 05:12:31
run_0401	qwen3-coder:30b	prescription_of_result	complex_01	complex	structured_wording	0.00	0.70	0.00	11024	true	0.00	1.00	1.00	1.00	1.00	false	false	70.00	70.00	true	true	true	true	false	true	true	2	2	2	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month", "customer_dim.state"],\n  "sigma": ["date_dim.the_year='1997'", "customer_dim.country='USA'", "product_dim.product_subcategory='Milk'"]\n}	5806	5806	1452	1452	1313	109	1422	11019	68	3159	7760	415.58	14.05	true			2026-09-18 05:12:40
run_0402	qwen3-coder:30b	prescription_of_result	complex_02	complex	structured_wording	0.00	0.93	0.00	10560	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product subcategory and quarter for Breakfast Foods in USA stores during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	5785	5785	1447	1447	1310	107	1417	10555	57	2827	7639	463.32	14.01	true			2026-09-18 05:12:51
run_0403	qwen3-coder:30b	prescription_of_result	complex_03	complex	structured_wording	0.00	0.73	0.00	11367	true	0.50	0.60	1.00	1.00	1.00	false	false	62.50	70.00	true	true	true	true	false	false	false	1	1	1	1	2	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer city during Q3 1997 for customers in California with Daily Paper promotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month", "customer_dim.city"],\n  "sigma": ["date_dim.quarter='Q3'", "date_dim.the_year=1997", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}	5808	5808	1452	1452	1314	115	1429	11362	62	3073	8193	427.54	14.04	true			2026-09-18 05:13:02
run_0404	qwen3-coder:30b	prescription_of_result	complex_04	complex	natural_wording	0.00	0.85	0.00	11599	true	0.75	0.76	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	false	false	false	0	1	1	1	1	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by quarter and brand for Food purchases in Washington, USA during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",\n    "date_dim.the_year=1997",\n    "product_dim.product_category='Food'"\n  ]\n}	5792	5792	1448	1448	1310	120	1430	11593	83	2909	8569	450.26	14.00	true			2026-09-18 05:13:13
run_0405	qwen3-coder:30b	prescription_of_result	complex_05	complex	natural_wording	0.00	0.83	0.00	12235	true	1.00	0.43	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	true	false	false	0	0	0	2	3	1	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average sales revenue by product category and store type for Daily Paper promotions in California during Q3 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1997'",\n    "date_dim.quarter='Q3'"\n  ]\n}	5812	5812	1453	1453	1313	128	1441	12229	80	2952	9162	444.70	13.97	true			2026-09-18 05:13:25
run_0406	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	simple_01	simple	structured_wording	1.00	1.00	1.00	34804	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product category for year 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	9771	9771	2443	2443	2088	74	2162	34797	79	28676	6020	72.81	12.29	true			2026-09-18 05:13:37
run_0407	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	simple_02	simple	structured_wording	1.00	1.00	1.00	8631	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	9747	9747	2437	2437	2080	56	2136	8624	79	3991	4535	521.15	12.35	true			2026-09-18 05:14:12
run_0408	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	simple_03	simple	structured_wording	1.00	1.00	1.00	8010	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales across entire cube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	9756	9756	2439	2439	2081	51	2132	8004	66	3786	4134	549.53	12.34	true			2026-09-18 05:14:21
run_0409	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	simple_04	simple	natural_wording	1.00	1.00	1.00	8309	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by product family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	9758	9758	2440	2440	2080	55	2135	8302	73	3795	4415	548.01	12.46	true			2026-09-18 05:14:29
run_0410	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	simple_05	simple	natural_wording	0.00	0.67	0.00	10413	true	0.00	0.90	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	0	1	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue from California stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["store_dim.store_state"],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year=1998"]\n}	9768	9768	2442	2442	2086	79	2165	10406	94	3828	6460	544.91	12.23	true			2026-09-18 05:14:37
run_0411	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_01	medium	structured_wording	0.00	0.93	0.00	11847	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for USA stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year=1998"]\n}	9793	9793	2449	2449	2093	91	2184	11841	62	4281	7471	488.84	12.18	true			2026-09-18 05:14:47
run_0412	qwen3-coder:30b	instructions_for_query_generation+prescription_of_result	medium_02	medium	structured_wording	1.00	1.00	1.00	10985	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by product family for USA stores in 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year=1997"]\n}	9785	9785	2447	2447	2091	83	2174	10977	57	4089	6802	511.26	12.20	true			2026-09-18 05:14:59
