run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0848	devstral-small-2:24b	examples	pair_08_structured	pair_08	structured	medium	structured_wording	1	1	1	38265	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	"[promotion_dim.media_type, product_dim.product_category]"	[date_dim.the_year='1997']	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""promotion_dim.media_type"", ""product_dim.product_category""],\n  ""sigma"": [""date_dim.the_year='1997'""]\n}\n```"	6850	6850	1713	1713	2236	91	2327	38254	1	38253	38.253	9192	29045	243.25	3.13	TRUE			21/09/2026 03:54
run_0849	devstral-small-2:24b	examples	pair_09_structured	pair_09	structured	medium	structured_wording	1	1	1	35174	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	"[customer_dim.member_card='Golden', customer_dim.country='USA']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalUnitSalesByCustomerGenderForGoldenCardCustomersInUSA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [""customer_dim.gender""],\n  ""sigma"": [""customer_dim.member_card='Golden'"", ""customer_dim.country='USA'""]\n}\n```"	6848	6848	1712	1712	2233	84	2317	35157	1	35156	35.156	8689	26453	256.99	3.18	TRUE			21/09/2026 03:55
run_0850	devstral-small-2:24b	examples	pair_09_natural	pair_09	natural	medium	natural_wording	1	1	1	35534	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"Among Golden-card customers in the USA, how many units did men and women buy?"	sales_cube	Sum	unit_sales	[customer_dim.gender]	"[customer_dim.member_card='Golden', customer_dim.country='USA']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""UnitsBoughtByGenderForGoldenCardCustomersInUSA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [""customer_dim.gender""],\n  ""sigma"": [""customer_dim.member_card='Golden'"", ""customer_dim.country='USA'""]\n}\n```"	6839	6839	1710	1710	2233	83	2316	35522	1	35521	35.521	9086	26420	245.76	3.14	TRUE			21/09/2026 03:55
run_0851	devstral-small-2:24b	examples	pair_05_structured	pair_05	structured	simple	structured_wording	0	0.97	1	34592	TRUE	1	0.9	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	"[store_dim.store_state='CA', date_dim.the_year='1998']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesInCaliforniaDuring1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": [""store_dim.store_state='California'"", ""date_dim.the_year='1998'""]\n}\n```"	6830	6830	1708	1708	2233	81	2314	34580	1	34579	34.579	8941	25620	249.74	3.16	TRUE			21/09/2026 03:56
run_0852	devstral-small-2:24b	examples	pair_05_natural	pair_05	natural	simple	natural_wording	0	0.97	1	35061	TRUE	1	0.9	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	"[store_dim.store_state='CA', date_dim.the_year='1998']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueFromCaliforniaStoresIn1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": [""store_dim.store_state='California'"", ""date_dim.the_year='1998'""]\n}\n```"	6828	6828	1707	1707	2232	83	2315	35052	1	35051	35.051	9016	26019	247.55	3.19	TRUE			21/09/2026 03:56
run_0853	devstral-small-2:24b	examples	pair_15_natural	pair_15	natural	complex	natural_wording	0	0.89	0	47636	TRUE	1	0.64	1	1	1	FALSE	FALSE	70	90	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	2	"When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?"	sales_cube	Avg	store_sales	"[product_dim.product_category, store_dim.store_type]"	"[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageSalesRevenueByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_category"", ""store_dim.store_type""],\n  ""sigma"": [""promotion_dim.promotion_name='Daily Paper'"", ""store_dim.store_state='California'"", ""date_dim.year_quarter='1997Q3'""]\n}\n```"	6913	6913	1729	1729	2247	120	2367	47625	1	47624	47.624	9627	37982	233.38	3.16	TRUE			21/09/2026 03:57
run_0854	devstral-small-2:24b	examples	pair_15_structured	pair_15	structured	complex	structured_wording	0	0.89	0	47639	TRUE	1	0.64	1	1	1	FALSE	FALSE	70	90	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	2	What is the average store sales by product category and store type for Daily Paper promotions in California during Q3 1997?	sales_cube	Avg	store_sales	"[product_dim.product_category, store_dim.store_type]"	"[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreSalesByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_category"", ""store_dim.store_type""],\n  ""sigma"": [""promotion_dim.promotion_name='Daily Paper'"", ""store_dim.store_state='California'"", ""date_dim.year_quarter='1997Q3'""]\n}\n```"	6885	6885	1722	1722	2243	119	2362	47628	1	47627	47.627	9593	38021	233.81	3.13	TRUE			21/09/2026 03:58
run_0855	devstral-small-2:24b	examples	pair_01_structured	pair_01	structured	simple	structured_wording	1	1	1	34282	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByProductCategoryFor1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_category""],\n  ""sigma"": [""date_dim.the_year='1997'""]\n}\n```"	6831	6831	1708	1708	2234	79	2313	34272	2	34270	34.27	9057	25195	246.64	3.14	TRUE			21/09/2026 03:59
run_0856	devstral-small-2:24b	examples	pair_01_natural	pair_01	natural	simple	natural_wording	1	1	1	34123	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"In 1997, how much sales revenue did each product category generate?"	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueByProductCategoryIn1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_category""],\n  ""sigma"": [""date_dim.the_year='1997'""]\n}\n```"	6829	6829	1708	1708	2233	79	2312	34112	1	34111	34.111	9079	25014	245.94	3.16	TRUE			21/09/2026 03:59
run_0857	devstral-small-2:24b	examples	pair_12_structured	pair_12	structured	complex	structured_wording	1	1	1	45800	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	"[product_dim.product_subcategory, date_dim.year_quarter]"	"[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_subcategory"", ""date_dim.year_quarter""],\n  ""sigma"": [""product_dim.product_category='Breakfast Foods'"", ""store_dim.store_country='USA'"", ""date_dim.the_year='1997'""]\n}\n```"	6886	6886	1722	1722	2245	114	2359	45789	1	45788	45.788	9491	36279	236.52	3.14	TRUE			21/09/2026 04:00
run_0858	devstral-small-2:24b	examples	pair_12_natural	pair_12	natural	complex	natural_wording	0	0.93	0	45569	TRUE	0.75	1	1	1	1	FALSE	FALSE	85	85	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	1	1	0	0	0	"For Breakfast Foods sold by stores in the USA in 1997, how much sales revenue came from each product subcategory in each quarter?"	sales_cube	Sum	store_sales	"[product_dim.product_subcategory, date_dim.year_quarter]"	"[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_subcategory"", ""date_dim.quarter""],\n  ""sigma"": [""product_dim.product_category='Breakfast Foods'"", ""store_dim.store_country='USA'"", ""date_dim.the_year='1997'""]\n}\n```"	6891	6891	1723	1723	2247	113	2360	45557	1	45556	45.556	9635	35904	233.2	3.15	TRUE			21/09/2026 04:01
run_0859	devstral-small-2:24b	examples	pair_02_natural	pair_02	natural	simple	natural_wording	1	1	1	27956	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	How does the average store cost compare across the different store types?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreCostByStoreType"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""store_dim.store_type""],\n  ""sigma"": []\n}\n```"	6835	6835	1709	1709	2229	62	2291	27944	1	27943	27.943	8617	19307	258.65	3.21	TRUE			21/09/2026 04:01
run_0860	devstral-small-2:24b	examples	pair_02_structured	pair_02	structured	simple	structured_wording	1	1	1	28351	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreCostByStoreType"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""store_dim.store_type""],\n  ""sigma"": []\n}\n```"	6807	6807	1702	1702	2226	62	2288	28341	1	28340	28.34	8759	19565	254.11	3.17	TRUE			21/09/2026 04:02
run_0861	devstral-small-2:24b	examples	pair_03_natural	pair_03	natural	simple	natural_wording	1	1	1	26502	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	How much sales revenue was generated overall?	sales_cube	Sum	store_sales	[]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalSalesRevenueOverall"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": []\n}\n```"	6807	6807	1702	1702	2224	57	2281	26491	1	26490	26.49	8571	17902	259.48	3.18	TRUE			21/09/2026 04:02
run_0862	devstral-small-2:24b	examples	pair_03_structured	pair_03	structured	simple	structured_wording	1	1	1	27694	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesAcrossEntireCube"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": []\n}\n```"	6816	6816	1704	1704	2227	60	2287	27683	1	27682	27.682	8772	18894	253.86	3.18	TRUE			21/09/2026 04:03
run_0863	devstral-small-2:24b	examples	pair_06_natural	pair_06	natural	medium	natural_wording	1	1	1	39590	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"For stores in the USA in 1998, how many units were sold in each state during each quarter?"	sales_cube	Sum	unit_sales	"[store_dim.store_state, date_dim.year_quarter]"	"[store_dim.store_country='USA', date_dim.the_year='1998']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""UnitsSoldByStateAndQuarterInUSA1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [""store_dim.store_state"", ""date_dim.year_quarter""],\n  ""sigma"": [""store_dim.store_country='USA'"", ""date_dim.the_year='1998'""]\n}\n```"	6852	6852	1713	1713	2240	95	2335	39578	1	39577	39.577	9393	30167	238.47	3.15	TRUE			21/09/2026 04:03
run_0864	devstral-small-2:24b	examples	pair_06_structured	pair_06	structured	medium	structured_wording	1	1	1	40441	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	"[store_dim.store_state, date_dim.year_quarter]"	"[store_dim.store_country='USA', date_dim.the_year='1998']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalUnitSalesByStoreStateAndQuarterForUSAIn1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [""store_dim.store_state"", ""date_dim.year_quarter""],\n  ""sigma"": [""store_dim.store_country='USA'"", ""date_dim.the_year='1998'""]\n}\n```"	6853	6853	1714	1714	2239	98	2337	40430	1	40429	40.429	9376	31037	238.79	3.16	TRUE			21/09/2026 04:04
run_0865	devstral-small-2:24b	examples	pair_10_natural	pair_10	natural	medium	natural_wording	0	0.96	1	38914	TRUE	1	0.88	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	"During 1997, how did the sales revenue from low-fat products change from month to month?"	sales_cube	Sum	store_sales	[date_dim.year_and_month]	"[product_dim.low_fat='1', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""MonthlySalesRevenueChangeForLowFatProductsIn1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_and_month""],\n  ""sigma"": [""date_dim.the_year='1997'"", ""product_dim.low_fat='Y'""]\n}\n```"	6850	6850	1713	1713	2238	93	2331	38903	1	38902	38.902	9302	29583	240.58	3.14	TRUE			21/09/2026 04:04
run_0866	devstral-small-2:24b	examples	pair_10_structured	pair_10	structured	medium	structured_wording	0	0.96	1	38526	TRUE	1	0.88	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	What are the total store sales by month during 1997 for low-fat products?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	"[product_dim.low_fat='1', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByMonthForLowFatProductsIn1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_and_month""],\n  ""sigma"": [""product_dim.low_fat='Y'"", ""date_dim.the_year='1997'""]\n}\n```"	6835	6835	1709	1709	2235	93	2328	38515	1	38514	38.514	8999	29496	248.34	3.15	TRUE			21/09/2026 04:05
run_0867	devstral-small-2:24b	examples	pair_13_structured	pair_13	structured	complex	structured_wording	0	0.96	1	46237	TRUE	1	0.87	1	1	1	FALSE	TRUE	80	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	2	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.city]"	"[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByMonthAndCustomerCityForQ31997CaliforniaDailyPaper"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_and_month"", ""customer_dim.city""],\n  ""sigma"": [""date_dim.year_quarter='1997Q3'"", ""customer_dim.state_province='California'"", ""promotion_dim.media_type='Daily Paper'""]\n}\n```"	6909	6909	1728	1728	2248	115	2363	46227	1	46226	46.226	9421	36790	238.61	3.13	TRUE			21/09/2026 04:06
run_0868	devstral-small-2:24b	examples	pair_13_natural	pair_13	natural	complex	natural_wording	0	0.86	0	47953	TRUE	0.88	0.64	1	1	1	FALSE	FALSE	55	75	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	1	1	1	1	2	"During Q3 1997, when Daily Paper promotions were used for customers in California, how much sales revenue came from each customer city in each month?"	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.city]"	"[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueByCustomerCityAndMonthForDailyPaperPromotionsInCaliforniaQ31997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""customer_dim.city"", ""date_dim.the_month""],\n  ""sigma"": [""promotion_dim.promotion_name='Daily Paper'"", ""customer_dim.state_province='California'"", ""date_dim.year_quarter='1997Q3'""]\n}\n```"	6911	6911	1728	1728	2249	119	2368	47944	1	47943	47.943	9721	38204	231.34	3.11	TRUE			21/09/2026 04:07
run_0869	devstral-small-2:24b	examples	pair_04_structured	pair_04	structured	simple	structured_wording	1	1	1	28736	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product family?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByProductFamily"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": []\n}\n```"	6811	6811	1703	1703	2226	63	2289	28723	1	28722	28.722	8715	19990	255.41	3.15	TRUE			21/09/2026 04:07
run_0870	devstral-small-2:24b	examples	pair_04_natural	pair_04	natural	simple	natural_wording	1	1	1	28574	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueByProductFamily"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": []\n}\n```"	6818	6818	1705	1705	2226	63	2289	28564	1	28563	28.563	8714	19832	255.42	3.18	TRUE			21/09/2026 04:08
run_0871	devstral-small-2:24b	instructions_for_query_generation+examples	pair_11_structured	pair_11	structured	complex	structured_wording	1	1	1	56084	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.state_province]"	"[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByMonthAndCustomerStateDuring1997ForUSAMilkSubcategory"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_and_month"", ""customer_dim.state_province""],\n  ""sigma"": [""date_dim.the_year='1997'"", ""customer_dim.country='USA'"", ""product_dim.product_subcategory='Milk'""]\n}\n```"	10948	10948	2737	2737	3048	113	3161	56071	1	56070	56.07	9670	36934	315.18	3.06	TRUE			21/09/2026 04:09
run_0872	devstral-small-2:24b	instructions_for_query_generation+examples	pair_11_natural	pair_11	natural	complex	natural_wording	1	1	1	46321	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"For customers in the USA who bought items from the Milk subcategory in 1997, how much sales revenue came from each customer state in each month?"	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.state_province]"	"[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueByStateAndMonthForMilkSubcategoryInUSA1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""customer_dim.state_province"", ""date_dim.year_and_month""],\n  ""sigma"": [""customer_dim.country='USA'"", ""product_dim.product_subcategory='Milk'"", ""date_dim.the_year='1997'""]\n}\n```"	10947	10947	2737	2737	3050	112	3162	46308	1	46307	46.307	9939	36347	306.87	3.08	TRUE			21/09/2026 04:10
run_0873	devstral-small-2:24b	instructions_for_query_generation+examples	pair_14_natural	pair_14	natural	complex	natural_wording	0	0.93	0	48544	TRUE	1	0.76	1	1	1	FALSE	FALSE	85	92.5	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	"For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?"	sales_cube	Sum	store_sales	"[date_dim.year_quarter, product_dim.brand_name]"	"[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueVariationByQuarterAndBrandForFoodInWashingtonUSA1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_quarter"", ""product_dim.brand_name""],\n  ""sigma"": [""product_dim.product_category='Food'"", ""customer_dim.state_province='Washington'"", ""customer_dim.country='USA'"", ""date_dim.the_year='1997'""]\n}\n```"	10934	10934	2734	2734	3045	119	3164	48526	1	48525	48.525	9755	38750	312.14	3.07	TRUE			21/09/2026 04:11
run_0874	devstral-small-2:24b	instructions_for_query_generation+examples	pair_14_structured	pair_14	structured	complex	structured_wording	0	0.93	0	48374	TRUE	1	0.76	1	1	1	FALSE	FALSE	85	92.5	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	What are the total store sales by quarter and brand during 1997 for Food products purchased by customers from Washington in the USA?	sales_cube	Sum	store_sales	"[date_dim.year_quarter, product_dim.brand_name]"	"[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByQuarterAndBrandForFoodIn1997FromWashingtonUSA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_quarter"", ""product_dim.brand_name""],\n  ""sigma"": [""product_dim.product_category='Food'"", ""date_dim.the_year='1997'"", ""customer_dim.state_province='Washington'"", ""customer_dim.country='USA'""]\n}\n```"	10935	10935	2734	2734	3045	118	3163	48363	1	48362	48.362	9809	38531	310.4	3.06	TRUE			21/09/2026 04:12
run_0875	devstral-small-2:24b	instructions_for_query_generation+examples	pair_07_natural	pair_07	natural	medium	natural_wording	1	1	1	38738	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"For stores in the USA in 1997, how did the average store cost compare across product families?"	sales_cube	Avg	store_cost	[product_dim.product_family]	"[store_dim.store_country='USA', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreCostByProductFamilyForUSAStoresIn1997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": [""store_dim.store_country='USA'"", ""date_dim.the_year='1997'""]\n}\n```"	10897	10897	2725	2725	3040	90	3130	38725	1	38724	38.724	9556	29146	318.11	3.09	TRUE			21/09/2026 04:13
