run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0829	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_02_natural	pair_02	natural	simple	natural_wording	1.00	1.00	1.00	28745	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How does the average store cost compare across the different store types?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}\n```	9754	9754	2439	2439	2658	62	2720	28733	1	28732	28.732	8781	19929	302.67	3.11	true			2026-09-23 04:45:47
run_0830	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_02_structured	pair_02	structured	simple	structured_wording	1.00	1.00	1.00	27591	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	9726	9726	2432	2432	2655	58	2713	27579	1	27578	27.578	8817	18743	301.11	3.09	true			2026-09-23 04:46:16
run_0831	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_03_natural	pair_03	natural	simple	natural_wording	1.00	1.00	1.00	26127	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue was generated overall?	sales_cube	Sum	store_sales	[]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total sales revenue",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}\n```	9726	9726	2432	2432	2653	55	2708	26108	1	26107	26.107	8766	17320	302.62	3.18	true			2026-09-23 04:46:43
run_0832	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_03_structured	pair_03	structured	simple	structured_wording	1.00	1.00	1.00	25314	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales overall?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales overall",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	9720	9720	2430	2430	2653	52	2705	25302	1	25301	25.301	8698	16584	305.00	3.14	true			2026-09-23 04:47:09
run_0833	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_06_natural	pair_06	natural	medium	natural_wording	1.00	1.00	1.00	40928	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	For stores in the USA in 1998, how many units were sold in each state during each quarter?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "units_sold_by_state_and_quarter_in_USA_1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.year_quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year=1998"]\n}\n```	9771	9771	2443	2443	2669	98	2767	40915	1	40914	40.914	9528	31365	280.11	3.12	true			2026-09-23 04:47:35
run_0834	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_06_structured	pair_06	structured	medium	structured_wording	1.00	1.00	1.00	44516	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for stores in the USA during 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1998'"\n  ]\n}	9772	9772	2443	2443	2668	108	2776	44503	1	44502	44.502	9503	34980	280.74	3.09	true			2026-09-23 04:48:16
run_0835	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_10_natural	pair_10	natural	medium	natural_wording	0.00	0.96	1.00	37994	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "monthly_sales_revenue_low_fat_products_1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}	9769	9769	2443	2443	2667	90	2757	37984	1	37983	37.983	9289	28675	287.10	3.14	true			2026-09-23 04:49:00
run_0836	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_10_structured	pair_10	structured	medium	structured_wording	0.00	0.96	1.00	37958	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by month during 1997 for low-fat products?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month during 1997 for low-fat products",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}	9754	9754	2439	2439	2664	90	2754	37945	1	37944	37.944	9127	28798	291.86	3.13	true			2026-09-23 04:49:38
run_0837	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_13_structured	pair_13	structured	complex	structured_wording	0.00	0.86	0.00	53628	true	0.67	0.87	1.00	1.00	1.00	false	false	70.00	90.00	true	true	true	true	false	false	true	0	0	1	0	0	2	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer city during Q3 1997 for customers in California with Daily Paper promotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "date_dim.year_and_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='1997Q3'",\n    "customer_dim.state_province='California'",\n    "promotion_dim.media_type='Daily Paper'"\n  ]\n}	9828	9828	2457	2457	2677	137	2814	53616	1	53615	53.615	9416	44178	284.29	3.10	true			2026-09-23 04:50:16
run_0838	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_13_natural	pair_13	natural	complex	natural_wording	0.00	0.91	0.00	50846	true	1.00	0.71	1.00	1.00	1.00	false	false	80.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	1	During Q3 1997, when Daily Paper promotions were used for customers in California, how much sales revenue came from each customer city in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by customer city and month for Daily Paper promotions in California during Q3 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "customer_dim.city",\n    "date_dim.year_and_month"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='1997-Q3'",\n    "promotion_dim.promotion_name='Daily Paper'",\n    "customer_dim.state_province='California'"\n  ]\n}	9830	9830	2458	2458	2678	128	2806	50835	1	50834	50.834	9816	40997	272.81	3.12	true			2026-09-23 04:51:10
run_0839	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_04_structured	pair_04	structured	simple	structured_wording	1.00	1.00	1.00	26961	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product family?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	9730	9730	2433	2433	2655	59	2714	26950	1	26949	26.949	8592	18337	309.00	3.22	true			2026-09-23 04:52:00
run_0840	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	pair_04_natural	pair_04	natural	simple	natural_wording	1.00	1.00	1.00	28644	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "sales_revenue_by_product_family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}\n```	9737	9737	2435	2435	2655	63	2718	28630	1	28629	28.629	8797	19814	301.79	3.18	true			2026-09-23 04:52:27
run_0841	devstral-small-2:24b	examples	pair_11_structured	pair_11	structured	complex	structured_wording	1.00	1.00	1.00	53336	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForMilkSubcategoryIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.state_province"],\n  "sigma": ["product_dim.product_subcategory='Milk'", "date_dim.the_year='1997'", "customer_dim.country='USA'"]\n}\n```	6935	6935	1734	1734	2251	112	2363	53324	1	53323	53.323	9492	35922	237.13	3.12	true			2026-09-23 04:53:56
run_0842	devstral-small-2:24b	examples	pair_11_natural	pair_11	natural	complex	natural_wording	0.00	0.95	0.00	44416	true	1.00	0.83	1.00	1.00	1.00	false	false	90.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	0	For customers in the USA who bought Milk products in 1997, how much sales revenue came from each state in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByStateAndMonthForUSAMilkCustomersIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["customer_dim.state_province", "date_dim.year_and_month"],\n  "sigma": ["customer_dim.country='USA'", "product_dim.product_category='Milk'", "date_dim.the_year='1997'"]\n}\n```	6907	6907	1727	1727	2248	110	2358	44404	1	44403	44.403	9590	34796	234.39	3.16	true			2026-09-23 04:54:50
run_0843	devstral-small-2:24b	examples	pair_14_natural	pair_14	natural	complex	natural_wording	0.00	0.85	0.00	46987	true	0.75	0.76	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	false	false	false	0	1	1	1	1	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueVariationByQuarterAndBrandForFoodInWashington1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.quarter", "product_dim.brand_name"],\n  "sigma": ["product_dim.product_category='Food'", "customer_dim.state_province='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}\n```	6921	6921	1731	1731	2248	117	2365	46976	1	46975	46.975	9545	37414	235.50	3.13	true			2026-09-23 04:55:34
run_0844	devstral-small-2:24b	examples	pair_14_structured	pair_14	structured	complex	structured_wording	0.00	0.99	1.00	47205	true	1.00	0.95	1.00	1.00	1.00	false	true	92.50	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by quarter and brand during 1997 for products in the Food product family purchased by customers from Washington state in the USA?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByQuarterAndBrandForFoodFamilyIn1997FromWashingtonUSA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_quarter", "product_dim.brand_name"],\n  "sigma": ["product_dim.product_family='Food'", "date_dim.the_year='1997'", "customer_dim.state_province='Washington'", "customer_dim.country='USA'"]\n}\n```	6950	6950	1738	1738	2253	119	2372	47195	1	47194	47.194	9691	37489	232.47	3.17	true			2026-09-23 04:56:21
run_0845	devstral-small-2:24b	examples	pair_07_natural	pair_07	natural	medium	natural_wording	1.00	1.00	1.00	37765	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	For stores in the USA in 1997, how did the average store cost compare across product families?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSAStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	6884	6884	1721	1721	2243	90	2333	37756	1	37755	37.755	9327	28410	240.47	3.17	true			2026-09-23 04:57:08
run_0846	devstral-small-2:24b	examples	pair_07_structured	pair_07	structured	medium	structured_wording	1.00	1.00	1.00	37746	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSAStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	6873	6873	1719	1719	2241	90	2331	37735	1	37734	37.734	9226	28491	242.88	3.16	true			2026-09-23 04:57:46
run_0847	devstral-small-2:24b	examples	pair_08_natural	pair_08	natural	medium	natural_wording	1.00	1.00	1.00	37821	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue came from each product category under each type of promotional media?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductCategoryAndPromotionalMediaIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "promotion_dim.media_type"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	6891	6891	1723	1723	2243	90	2333	37808	1	37807	37.807	9355	28434	239.74	3.17	true			2026-09-23 04:58:24
run_0848	devstral-small-2:24b	examples	pair_08_structured	pair_08	structured	medium	structured_wording	1.00	1.00	1.00	37829	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	6878	6878	1720	1720	2240	91	2331	37815	1	37814	37.814	9217	28580	243.01	3.18	true			2026-09-23 04:59:01
run_0849	devstral-small-2:24b	examples	pair_09_structured	pair_09	structured	medium	structured_wording	1.00	1.00	1.00	34974	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByCustomerGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}\n```	6876	6876	1719	1719	2237	84	2321	34952	1	34951	34.951	8700	26233	257.10	3.20	true			2026-09-23 04:59:39
run_0850	devstral-small-2:24b	examples	pair_09_natural	pair_09	natural	medium	natural_wording	1.00	1.00	1.00	35200	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "UnitsSoldByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}\n```	6867	6867	1717	1717	2237	82	2319	35191	1	35190	35.190	9039	26136	247.46	3.14	true			2026-09-23 05:00:14
run_0851	devstral-small-2:24b	examples	pair_05_structured	pair_05	structured	simple	structured_wording	0.00	0.97	1.00	34295	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesInCaliforniaDuring1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}\n```	6858	6858	1715	1715	2237	81	2318	34283	1	34282	34.282	8833	25432	253.25	3.18	true			2026-09-23 05:00:49
run_0852	devstral-small-2:24b	examples	pair_05_natural	pair_05	natural	simple	natural_wording	0.00	0.97	1.00	35309	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}\n```	6856	6856	1714	1714	2236	83	2319	35299	1	35298	35.298	9014	26268	248.05	3.16	true			2026-09-23 05:01:24
run_0853	devstral-small-2:24b	examples	pair_15_natural	pair_15	natural	complex	natural_wording	0.00	0.89	0.00	47640	true	1.00	0.64	1.00	1.00	1.00	false	false	70.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	2	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageSalesRevenueByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["promotion_dim.promotion_name='Daily Paper'", "store_dim.store_state='California'", "date_dim.year_quarter='1997Q3'"]\n}\n```	6941	6941	1736	1736	2251	120	2371	47629	1	47628	47.628	9610	37999	234.22	3.16	true			2026-09-23 05:01:59
run_0854	devstral-small-2:24b	examples	pair_15_structured	pair_15	structured	complex	structured_wording	0.00	0.98	1.00	45220	true	1.00	0.93	1.00	1.00	1.00	false	true	90.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What is the average store sales by product category and store type in California during Q3 1997 when the promotion media type was Daily Paper?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreSalesByProductCategoryAndStoreTypeInCaliforniaQ31997DailyPaper",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["store_dim.store_state='California'", "date_dim.year_quarter='1997-Q3'", "promotion_dim.media_type='Daily Paper'"]\n}\n```	6932	6932	1733	1733	2251	114	2365	45209	1	45208	45.208	9464	35729	237.84	3.19	true			2026-09-23 05:02:47
run_0855	devstral-small-2:24b	examples	pair_01_structured	pair_01	structured	simple	structured_wording	1.00	1.00	1.00	33942	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	6859	6859	1715	1715	2238	79	2317	33931	1	33930	33.930	9080	24834	246.48	3.18	true			2026-09-23 05:03:32
run_0856	devstral-small-2:24b	examples	pair_01_natural	pair_01	natural	simple	natural_wording	1.00	1.00	1.00	33852	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue did each product category generate?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductCategoryIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	6857	6857	1715	1715	2237	79	2316	33842	1	33841	33.841	9060	24762	246.90	3.19	true			2026-09-23 05:04:06
run_0857	devstral-small-2:24b	examples	pair_12_structured	pair_12	structured	complex	structured_wording	1.00	1.00	1.00	46108	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for products in the Breakfast Foods category sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	6939	6939	1735	1735	2253	114	2367	46098	1	46097	46.097	9746	36335	231.15	3.14	true			2026-09-23 05:04:40
run_0858	devstral-small-2:24b	examples	pair_12_natural	pair_12	natural	complex	natural_wording	1.00	1.00	1.00	45732	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	For Breakfast Foods sold by stores in the USA in 1997, how much sales revenue came from each product subcategory in each quarter?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	6919	6919	1730	1730	2251	114	2365	45722	1	45721	45.721	9613	36091	234.15	3.16	true			2026-09-23 05:05:26
run_0859	devstral-small-2:24b	examples	pair_02_natural	pair_02	natural	simple	natural_wording	1.00	1.00	1.00	28202	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How does the average store cost compare across the different store types?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}\n```	6863	6863	1716	1716	2233	62	2295	28191	1	28190	28.190	8737	19438	255.58	3.19	true			2026-09-23 05:06:12
run_0860	devstral-small-2:24b	examples	pair_02_structured	pair_02	structured	simple	structured_wording	1.00	1.00	1.00	28264	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}\n```	6835	6835	1709	1709	2230	62	2292	28255	1	28254	28.254	8631	19606	258.36	3.16	true			2026-09-23 05:06:40
