run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0101	gemma4_26b_no_thinking	prescription_of_result+examples	complex_01	complex	structured_wording	0.00	0.96	0.00	9534	true	0.88	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForMilkInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.the_month", "customer_dim.state_province"],\n  "sigma": ["date_dim.the_year='1997'", "customer_dim.country='USA'", "product_dim.product_subcategory='Milk'"]\n}	8964	8964	2241	2241	2517	121	2638	9522	1	2960	6543	850.08	18.49	true			2026-09-19 05:05:11
run_0102	gemma4_26b_no_thinking	prescription_of_result+examples	complex_02	complex	structured_wording	1.00	1.00	1.00	9423	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesBySubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'"]\n}	8943	8943	2236	2236	2514	125	2639	9411	1	2855	6538	880.30	19.12	true			2026-09-19 05:05:20
run_0103	gemma4_26b_no_thinking	prescription_of_result+examples	complex_03	complex	structured_wording	0.00		0.00	9633	false						false	false	75.00	85.00	false	true	true	true	false	false	true	0	1	1	0	0	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997InCaliforniaWithDailyPaperPromotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.the_month", "customer_dim.city"],\n  "sigma": ["date_dim.year_quarter='1997-Q3'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]	8966	8966	2242	2242	2518	128	2646	9617	1	2889	6712	871.30	19.07	true			2026-09-19 05:05:30
run_0104	gemma4_26b_no_thinking	prescription_of_result+examples	complex_04	complex	natural_wording	0.00		0.00	9522	false						false	false	85.00	92.50	false	true	true	true	true	false	false	0	0	0	1	1	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByQuarterAndBrandForFoodInWashingtonUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_quarter", "product_dim.brand_name"],\n  "sigma": ["product_dim.product_category='Food'", "customer_dim.state_province='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]	8950	8950	2238	2238	2514	128	2642	9509	1	2721	6771	923.67	18.90	true			2026-09-19 05:05:39
run_0105	gemma4_26b_no_thinking	prescription_of_result+examples	complex_05	complex	natural_wording	0.00		0.00	9470	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageSalesByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["promotion_dim.promotion_name='Daily Paper'", "store_dim.store_state='California'", "date_dim.year_quarter='1997-Q3'	8970	8970	2243	2243	2517	128	2645	9456	1	2951	6489	852.83	19.72	true			2026-09-19 05:05:49
run_0106	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_01	simple	structured_wording	1.00	1.00	1.00	38109	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	12929	12929	3233	3233	3349	87	3436	38093	1	33249	4470	100.72	19.46	true			2026-09-19 05:05:58
run_0107	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_02	simple	structured_wording	1.00	1.00	1.00	6485	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	12905	12905	3227	3227	3341	74	3415	6464	1	2645	3796	1262.99	19.49	true			2026-09-19 05:06:37
run_0108	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	5751	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSales",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	12914	12914	3229	3229	3342	57	3399	5736	1	2697	3016	1239.10	18.90	true			2026-09-19 05:06:43
run_0109	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_04	simple	natural_wording	1.00	1.00	1.00	6173	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	12916	12916	3229	3229	3341	67	3408	6158	1	2494	3639	1339.23	18.41	true			2026-09-19 05:06:49
run_0110	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_05	simple	natural_wording	0.00	0.97	1.00	7689	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}	12926	12926	3232	3232	3347	97	3444	7676	1	2733	4919	1224.34	19.72	true			2026-09-19 05:06:55
run_0111	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_01	medium	structured_wording	1.00	1.00	1.00	9190	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSAIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1998'"\n  ]\n}	12951	12951	3238	3238	3354	126	3480	9174	1	2766	6383	1212.25	19.74	true			2026-09-19 05:07:03
run_0112	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_02	medium	structured_wording	1.00	1.00	1.00	7888	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyInUSAFor1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	12943	12943	3236	3236	3352	100	3452	7875	1	2584	5266	1296.89	18.99	true			2026-09-19 05:07:12
run_0113	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_03	medium	structured_wording	1.00	1.00	1.00	8508	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	12948	12948	3237	3237	3351	112	3463	8492	1	2732	5734	1226.16	19.53	true			2026-09-19 05:07:20
run_0114	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_04	medium	natural_wording	0.00	0.97	1.00	7511	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	12937	12937	3235	3235	3349	92	3441	7496	1	2566	4905	1304.80	18.75	true			2026-09-19 05:07:28
run_0115	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_05	medium	natural_wording	0.00	0.96	1.00	8509	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}	12948	12948	3237	3237	3354	101	3455	8493	1	2789	5680	1202.33	17.78	true			2026-09-19 05:07:36
run_0116	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_01	complex	structured_wording	0.00		0.00	9798	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForMilkSubcategoryInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.state_province"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "customer_dim.country='USA'",\n    "product_	13005	13005	3252	3252	3362	128	3490	9782	1	2850	6911	1179.63	18.52	true			2026-09-19 05:07:44
run_0117	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_02	complex	structured_wording	0.00		0.00	9573	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesBySubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "product_dim.product_category='Breakfast Foods'",\n    "store_	12984	12984	3246	3246	3359	128	3487	9558	1	2943	6593	1141.00	19.41	true			2026-09-19 05:07:54
run_0118	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_03	complex	structured_wording	0.00		0.00	9399	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997InCaliforniaWithDailyPaperPromotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='1997-Q3'",\n    "customer_dim.state_province='California	13007	13007	3252	3252	3363	128	3491	9383	1	2968	6390	1133.06	20.03	true			2026-09-19 05:08:04
run_0119	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_04	complex	natural_wording	0.00		0.00	9865	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByQuarterAndBrandForFoodInWashingtonUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "product_dim.product_category='Food'",\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",	12991	12991	3248	3248	3359	128	3487	9849	1	2837	6990	1183.87	18.31	true			2026-09-19 05:08:13
run_0120	gemma4_26b_no_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_05	complex	natural_wording	0.00		0.00	9760	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageSalesByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "store_dim.store_state='California'",\n    "date	13011	13011	3253	3253	3362	128	3490	9745	1	2833	6890	1186.56	18.58	true			2026-09-19 05:08:23
run_0121	gemma4_26b_thinking	baseline	simple_01	simple	structured_wording	0.00		0.00	80847	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	1	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']		3673	3673	919	919	1127	1024	2151	80838	12776	10721	57333	105.11	17.86	true			2026-09-19 05:08:46
run_0122	gemma4_26b_thinking	baseline	simple_02	simple	structured_wording	0.00	0.85	0.00	50606	true	1.00	1.00	1.00	0.00	1.00	false	false	85.00	85.00	true	true	false	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "What is the average store cost by store type?",\n  "aggregateFunction": "avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	3649	3649	913	913	1119	825	1944	50597	1	5131	45289	218.06	18.22	true			2026-09-19 05:10:07
run_0123	gemma4_26b_thinking	baseline	simple_03	simple	structured_wording	0.00	0.85	0.00	43938	true	1.00	1.00	1.00	0.00	1.00	false	false	85.00	85.00	true	true	false	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "total_store_sales",\n  "aggregateFunction": "SUM",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	3658	3658	915	915	1120	629	1749	38976	1	5099	33668	219.64	18.68	true			2026-09-19 05:10:58
run_0124	gemma4_26b_thinking	baseline	simple_04	simple	natural_wording	0.00		0.00	60181	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]		3660	3660	915	915	1119	1024	2143	60170	5	5125	55024	218.31	18.61	true			2026-09-19 05:11:42
run_0125	gemma4_26b_thinking	baseline	simple_05	simple	natural_wording	0.00		0.00	57862	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']		3670	3670	918	918	1125	1024	2149	57852	1	5166	52473	217.76	19.51	true			2026-09-19 05:12:42
run_0126	gemma4_26b_thinking	baseline	medium_01	medium	structured_wording	0.00		0.00	57813	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']		3695	3695	924	924	1132	1024	2156	57803	1	5223	52333	216.72	19.57	true			2026-09-19 05:13:40
run_0127	gemma4_26b_thinking	baseline	medium_02	medium	structured_wording	0.00		0.00	61498	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']		3687	3687	922	922	1130	1024	2154	61487	1	5213	56026	216.74	18.28	true			2026-09-19 05:14:38
run_0128	gemma4_26b_thinking	baseline	medium_03	medium	structured_wording	0.00		0.00	62047	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']		3692	3692	923	923	1129	1024	2153	62038	1	5067	56724	222.79	18.05	true			2026-09-19 05:15:39
run_0129	gemma4_26b_thinking	baseline	medium_04	medium	natural_wording	0.00		0.00	62385	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']		3681	3681	921	921	1127	1024	2151	62375	1	5094	57035	221.22	17.95	true			2026-09-19 05:16:41
run_0130	gemma4_26b_thinking	baseline	medium_05	medium	natural_wording	0.00		0.00	63887	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']		3692	3692	923	923	1132	1024	2156	63877	1	5194	58439	217.93	17.52	true			2026-09-19 05:17:44
run_0131	gemma4_26b_thinking	baseline	complex_01	complex	structured_wording	0.00		0.00	60995	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']		3749	3749	938	938	1140	1024	2164	60986	1	5318	55383	214.33	18.49	true			2026-09-19 05:18:47
run_0132	gemma4_26b_thinking	baseline	complex_02	complex	structured_wording	0.00		0.00	59529	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']		3728	3728	932	932	1137	1024	2161	59520	1	5122	54153	221.97	18.91	true			2026-09-19 05:19:48
run_0133	gemma4_26b_thinking	baseline	complex_03	complex	structured_wording	0.00		0.00	62179	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		3751	3751	938	938	1141	1024	2165	62170	1	5184	56667	220.08	18.07	true			2026-09-19 05:20:48
run_0134	gemma4_26b_thinking	baseline	complex_04	complex	natural_wording	0.00		0.00	60181	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']		3735	3735	934	934	1137	1024	2161	60172	1	5126	54765	221.78	18.70	true			2026-09-19 05:21:50
run_0135	gemma4_26b_thinking	baseline	complex_05	complex	natural_wording	0.00		0.00	63057	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']		3755	3755	939	939	1140	1024	2164	63048	1	5159	57610	220.95	17.77	true			2026-09-19 05:22:50
run_0136	gemma4_26b_thinking	instructions_for_query_generation	simple_01	simple	structured_wording	0.00		0.00	80495	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	1	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']		7714	7714	1929	1929	1972	1024	2996	80483	1	19076	61152	103.37	16.75	true			2026-09-19 05:23:53
run_0137	gemma4_26b_thinking	instructions_for_query_generation	simple_02	simple	structured_wording	1.00	1.00	1.00	52174	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "average_store_cost_by_store_type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	7690	7690	1923	1923	1964	832	2796	52161	1	5344	46800	367.46	17.78	true			2026-09-19 05:25:14
run_0138	gemma4_26b_thinking	instructions_for_query_generation	simple_03	simple	structured_wording	1.00	1.00	1.00	42603	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "total_store_sales",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	7699	7699	1925	1925	1965	663	2628	42589	1	5361	37210	366.50	17.82	true			2026-09-19 05:26:06
run_0139	gemma4_26b_thinking	instructions_for_query_generation	simple_04	simple	natural_wording	1.00	1.00	1.00	58951	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "sales_revenue_by_product_family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": []\n}	7701	7701	1926	1926	1964	953	2917	58938	1	5383	53538	364.81	17.80	true			2026-09-19 05:26:49
run_0140	gemma4_26b_thinking	instructions_for_query_generation	simple_05	simple	natural_wording	0.00		0.00	62899	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']		7711	7711	1928	1928	1970	1024	2994	62885	1	5381	57488	366.04	17.81	true			2026-09-19 05:27:48
